postcode,SFBB availability (% premises),UFBB availability (% premises),FTTP availability (% premises),District,County,TownCity
BD23LD,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23LE,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23LH,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23LJ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23LL,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD23LP,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23LQ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23LS,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23LU,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23LW,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23LX,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23LY,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23NA,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD23NB,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23ND,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23NE,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23NH,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23NJ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23NL,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23NN,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23NQ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23NS,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23PH,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23PN,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23PR,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23PS,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23PU,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23PY,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23QA,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23QD,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23QE,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23QL,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23QQ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23QR,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23RA,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23RB,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23RD,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23RE,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23RH,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23RJ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23RN,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23RP,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23RQ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23RR,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23RS,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23RW,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23RX,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23RY,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23SA,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23SB,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23SD,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23SE,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23SF,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23SG,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23SH,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23SP,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23SQ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23SR,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23ST,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23SU,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23SW,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23SX,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23SY,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23TA,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23TB,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23TE,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD23TF,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD23TH,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24AA,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24AB,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24AD,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24AE,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24AF,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24AG,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24AH,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24AJ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24AP,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24AQ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24AR,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24AW,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24AY,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24BA,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24BB,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24BD,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24BE,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24BG,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24BJ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24BL,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24BN,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24BP,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24BS,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24BT,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24BW,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24DA,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24DB,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24DD,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24DE,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24DH,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24DJ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24DL,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24DN,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24DQ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24DR,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24DS,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24DT,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24DU,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24EA,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24EB,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24ED,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24EE,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24EH,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24EP,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24EQ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24ER,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24ES,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24ET,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24EU,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24EX,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24EY,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24EZ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24HA,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24HB,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24HD,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24HH,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24HP,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24HQ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24HR,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24HT,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24HU,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24HX,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24HY,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24HZ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24JA,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24JB,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24JD,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24JE,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24JF,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24JG,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24JH,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24JJ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24JL,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24JN,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24JQ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24JT,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24JU,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24JW,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24JZ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24LA,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24LB,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24LG,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD24LH,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24LJ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24LN,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24LP,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24LR,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24LT,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24LU,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24LZ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24NA,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24NB,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24ND,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24NF,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24NN,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24NR,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24NS,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24NT,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24PD,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD24PE,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24PL,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24PN,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24PQ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24PS,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24PU,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD24PY,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24QA,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24QH,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24QJ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24QL,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24QN,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24QR,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24QS,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24QU,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24QX,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24RE,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24RH,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24RJ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24RL,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24RN,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24RP,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24RQ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24RS,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24RU,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24RW,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24RX,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24RY,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24SA,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24SB,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24SD,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24SE,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24SG,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24SL,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24SP,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24SQ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD24SS,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30AD,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30AG,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30AH,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30AJ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30AL,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30AN,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30AP,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30AQ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30AR,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD30AU,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD30BD,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30BE,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30DJ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30DL,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30DT,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30DW,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30EA,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30EB,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30EG,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD30EH,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30ER,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30EZ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30HA,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30HD,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30HE,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30HG,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30HH,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30HL,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30HN,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30HQ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30HR,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30HS,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30HY,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30JA,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30JG,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30JH,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30JS,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30JU,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30JX,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30JZ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30LA,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30LB,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30LD,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30LE,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30LF,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30LG,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30LH,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30LJ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30LN,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30LP,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30LQ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30LR,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30LT,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30LY,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30LZ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30NA,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30NB,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30ND,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30NE,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD30NG,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30NW,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30PF,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30PG,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30PH,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30PJ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30PN,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30PR,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30PS,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30PT,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30PU,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30PW,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30PX,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30PY,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30PZ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30QB,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30QD,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30RH,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30RJ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30RN,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30RW,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30SE,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30SH,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD30SQ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37AA,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37AB,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37AD,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37AH,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37AJ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37AL,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37AN,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37AR,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37AZ,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD37BB,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD37BE,97.2,0,0,LEEDS,West Yorkshire,BRADFORD
BD37BG,83.3,0,0,LEEDS,West Yorkshire,BRADFORD
BD37BS,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37BT,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37BU,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37BX,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37BY,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37BZ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37DA,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37DB,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37DD,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37DG,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD37DH,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD37DJ,95.8,0,0,LEEDS,West Yorkshire,BRADFORD
BD37DN,95,0,0,LEEDS,West Yorkshire,BRADFORD
BD37DP,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37DQ,100,0,0,LEEDS,West Yorkshire,BRADFORD
BD37DS,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37DT,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37DU,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37DW,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37DY,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37EH,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37EJ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37EL,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37EN,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37ES,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37ET,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37EW,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37EZ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37HD,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37HE,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37HQ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37HR,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37HT,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37HW,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37HZ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37JE,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37JF,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37JG,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37JJ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37JP,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37JQ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37JS,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37JU,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37JW,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37JX,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37JY,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37JZ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37LA,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37LB,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37LD,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37LF,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37LG,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37LH,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37LJ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37LP,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37LQ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37LT,100,0,0,BRADFORD,West Yorkshire,BRADFORD
BD37NB,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37ND,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD37NE,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38AB,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38AE,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38AF,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38AG,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38AJ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38AL,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38AN,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38AP,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38AQ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38AR,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38AS,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38AT,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38AU,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38AW,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38AX,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38AY,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38AZ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38BA,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38BD,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38BQ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38BZ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38DA,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38DB,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38DN,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38DP,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38DU,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38DY,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38EA,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38ED,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38EE,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38EF,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38EH,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38EJ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38EL,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38EQ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38HA,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38HB,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38HF,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38HN,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38HP,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38HS,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38HT,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38HU,7.7,92.3,0,BRADFORD,West Yorkshire,BRADFORD
BD38HW,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38HY,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38HZ,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38JB,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38JD,0,100,0,BRADFORD,West Yorkshire,BRADFORD
BD38JE,0,100,0,BRADFORD,West Yorkshire,BRADFORD
